user_id,challenge_name,category,difficulty,start_date,completion_date,completed,points_earned,attempts
user_0450,Breathwork Beginner,meditation,1,2025-11-22,2025-11-29,True,50,1
user_0451,Mindful Eating,meals,4,2025-10-31,2025-11-03,True,200,2
user_0451,Hydration Hero,water,1,2025-09-18,,False,0,1
user_0451,Sleep Sanctuary,sleep,3,2025-11-21,2025-11-23,True,150,2
user_0451,Hydration Hero,water,1,2025-10-01,,False,0,1
user_0451,Morning Meditation,meditation,2,2025-09-21,2025-09-24,True,100,2
user_0451,Evening Yoga,exercise,2,2025-09-12,2025-09-14,True,100,1
user_0451,7-Day Streak,exercise,5,2025-11-26,2025-12-03,True,250,3
user_0451,Breathwork Beginner,meditation,1,2025-11-26,2025-11-30,True,50,2
user_0451,7-Day Streak,exercise,5,2025-11-07,,False,0,2
user_0451,Mindful Eating,meals,4,2025-11-19,2025-11-24,True,200,2
user_0451,Mindful Eating,meals,4,2025-11-02,2025-11-09,True,200,2
user_0451,10K Steps Challenge,exercise,3,2025-10-27,2025-10-29,True,150,2
user_0451,Breathwork Beginner,meditation,1,2025-09-25,2025-09-28,True,50,2
user_0451,Sleep Sanctuary,sleep,3,2025-10-16,,False,0,1
user_0451,Hydration Hero,water,1,2025-09-27,,False,0,2
user_0452,Mindful Eating,meals,4,2025-11-15,,False,0,3
user_0452,Mindful Eating,meals,4,2025-11-14,2025-11-21,True,200,3
user_0453,Mindful Eating,meals,4,2025-09-17,,False,0,1
user_0453,Morning Meditation,meditation,2,2025-11-11,2025-11-17,True,100,2
user_0453,Mindful Eating,meals,4,2025-09-25,2025-10-02,True,200,3
user_0453,Hydration Hero,water,1,2025-09-27,,False,0,2
user_0454,Evening Yoga,exercise,2,2025-11-03,2025-11-04,True,100,1
user_0454,10K Steps Challenge,exercise,3,2025-10-28,,False,0,1
user_0454,7-Day Streak,exercise,5,2025-09-27,2025-09-29,True,250,3
user_0454,7-Day Streak,exercise,5,2025-11-30,2025-12-06,True,250,3
user_0454,7-Day Streak,exercise,5,2025-10-28,2025-10-31,True,250,1
user_0455,Breathwork Beginner,meditation,1,2025-10-28,2025-10-29,True,50,1
user_0455,Sleep Sanctuary,sleep,3,2025-10-20,,False,0,2
user_0455,Breathwork Beginner,meditation,1,2025-09-28,,False,0,3
user_0455,Hydration Hero,water,1,2025-09-26,2025-10-02,True,50,2
user_0455,Breathwork Beginner,meditation,1,2025-11-11,2025-11-18,True,50,2
user_0455,7-Day Streak,exercise,5,2025-11-16,2025-11-18,True,250,2
user_0455,7-Day Streak,exercise,5,2025-10-26,,False,0,3
user_0455,Sleep Sanctuary,sleep,3,2025-11-09,,False,0,3
user_0455,Breathwork Beginner,meditation,1,2025-11-02,,False,0,1
user_0455,10K Steps Challenge,exercise,3,2025-11-01,2025-11-03,True,150,1
user_0456,Hydration Hero,water,1,2025-10-25,,False,0,2
user_0456,7-Day Streak,exercise,5,2025-12-02,,False,0,3
user_0457,Evening Yoga,exercise,2,2025-09-10,,False,0,3
user_0457,Evening Yoga,exercise,2,2025-09-21,,False,0,1
user_0457,Morning Meditation,meditation,2,2025-09-15,,False,0,2
user_0458,Breathwork Beginner,meditation,1,2025-10-23,2025-10-30,True,50,3
user_0458,7-Day Streak,exercise,5,2025-09-27,,False,0,1
user_0458,Breathwork Beginner,meditation,1,2025-11-25,,False,0,2
user_0458,10K Steps Challenge,exercise,3,2025-09-22,2025-09-28,True,150,2
user_0458,Mindful Eating,meals,4,2025-09-22,2025-09-26,True,200,1
user_0458,Evening Yoga,exercise,2,2025-09-27,2025-10-04,True,100,1
user_0458,Sleep Sanctuary,sleep,3,2025-11-23,,False,0,3
user_0458,Sleep Sanctuary,sleep,3,2025-11-19,2025-11-24,True,150,2
user_0458,Evening Yoga,exercise,2,2025-11-02,,False,0,2
user_0458,10K Steps Challenge,exercise,3,2025-09-25,2025-10-01,True,150,1
user_0458,Sleep Sanctuary,sleep,3,2025-10-08,,False,0,3
user_0459,Sleep Sanctuary,sleep,3,2025-09-13,,False,0,3
user_0460,Morning Meditation,meditation,2,2025-10-21,,False,0,2
user_0461,Sleep Sanctuary,sleep,3,2025-11-07,,False,0,3
user_0461,7-Day Streak,exercise,5,2025-12-02,,False,0,2
user_0461,Breathwork Beginner,meditation,1,2025-11-11,2025-11-13,True,50,1
user_0461,10K Steps Challenge,exercise,3,2025-10-03,2025-10-06,True,150,2
user_0462,10K Steps Challenge,exercise,3,2025-09-24,,False,0,3
user_0462,Hydration Hero,water,1,2025-09-21,,False,0,2
user_0463,10K Steps Challenge,exercise,3,2025-10-01,2025-10-03,True,150,1
user_0463,Evening Yoga,exercise,2,2025-11-15,,False,0,3
user_0463,Sleep Sanctuary,sleep,3,2025-10-22,2025-10-26,True,150,1
user_0463,Morning Meditation,meditation,2,2025-09-28,2025-10-02,True,100,2
user_0463,Evening Yoga,exercise,2,2025-09-19,2025-09-26,True,100,2
user_0463,10K Steps Challenge,exercise,3,2025-11-06,2025-11-09,True,150,3
user_0463,10K Steps Challenge,exercise,3,2025-11-21,2025-11-24,True,150,2
user_0463,Morning Meditation,meditation,2,2025-09-29,,False,0,3
user_0463,Sleep Sanctuary,sleep,3,2025-11-12,2025-11-16,True,150,2
user_0463,Mindful Eating,meals,4,2025-11-13,2025-11-16,True,200,1
user_0463,Breathwork Beginner,meditation,1,2025-11-30,2025-12-04,True,50,2
user_0463,Evening Yoga,exercise,2,2025-10-18,2025-10-22,True,100,1
user_0463,Breathwork Beginner,meditation,1,2025-11-20,2025-11-26,True,50,3
user_0463,Mindful Eating,meals,4,2025-11-07,2025-11-08,True,200,1
user_0464,Sleep Sanctuary,sleep,3,2025-09-13,2025-09-20,True,150,3
user_0464,Hydration Hero,water,1,2025-10-15,2025-10-18,True,50,1
user_0464,10K Steps Challenge,exercise,3,2025-09-11,2025-09-14,True,150,1
user_0464,Morning Meditation,meditation,2,2025-10-31,2025-11-01,True,100,3
user_0464,Mindful Eating,meals,4,2025-11-27,2025-12-04,True,200,2
user_0464,Evening Yoga,exercise,2,2025-11-10,2025-11-16,True,100,3
user_0465,Hydration Hero,water,1,2025-11-20,2025-11-22,True,50,1
user_0465,Evening Yoga,exercise,2,2025-09-20,,False,0,2
user_0465,Sleep Sanctuary,sleep,3,2025-09-26,,False,0,1
user_0466,Breathwork Beginner,meditation,1,2025-10-11,2025-10-16,True,50,1
user_0466,10K Steps Challenge,exercise,3,2025-10-27,,False,0,3
user_0466,Breathwork Beginner,meditation,1,2025-09-17,2025-09-18,True,50,3
user_0466,Breathwork Beginner,meditation,1,2025-10-05,2025-10-09,True,50,3
user_0466,Hydration Hero,water,1,2025-11-09,,False,0,3
user_0466,10K Steps Challenge,exercise,3,2025-09-07,2025-09-11,True,150,1
user_0466,Evening Yoga,exercise,2,2025-11-30,2025-12-06,True,100,3
user_0466,Morning Meditation,meditation,2,2025-10-15,2025-10-20,True,100,2
user_0466,Mindful Eating,meals,4,2025-11-14,2025-11-19,True,200,1
user_0466,10K Steps Challenge,exercise,3,2025-10-12,2025-10-18,True,150,1
user_0466,Mindful Eating,meals,4,2025-09-20,2025-09-27,True,200,2
user_0466,Breathwork Beginner,meditation,1,2025-11-10,2025-11-11,True,50,3
user_0466,Hydration Hero,water,1,2025-11-12,2025-11-17,True,50,2
user_0467,7-Day Streak,exercise,5,2025-10-31,,False,0,2
user_0467,Morning Meditation,meditation,2,2025-11-18,,False,0,2
user_0467,Mindful Eating,meals,4,2025-09-16,,False,0,1
user_0468,Breathwork Beginner,meditation,1,2025-12-04,2025-12-06,True,50,1
user_0468,Evening Yoga,exercise,2,2025-09-27,,False,0,1
user_0468,Mindful Eating,meals,4,2025-10-26,,False,0,2
user_0468,Evening Yoga,exercise,2,2025-11-21,2025-11-24,True,100,2
user_0468,7-Day Streak,exercise,5,2025-11-01,2025-11-05,True,250,2
user_0468,Mindful Eating,meals,4,2025-10-24,2025-10-31,True,200,3
user_0469,Breathwork Beginner,meditation,1,2025-10-13,2025-10-16,True,50,3
user_0469,Morning Meditation,meditation,2,2025-10-22,2025-10-29,True,100,3
user_0469,Hydration Hero,water,1,2025-10-31,2025-11-05,True,50,2
user_0469,Sleep Sanctuary,sleep,3,2025-10-19,2025-10-23,True,150,1
user_0469,Breathwork Beginner,meditation,1,2025-10-12,2025-10-15,True,50,2
user_0469,Sleep Sanctuary,sleep,3,2025-09-27,2025-09-28,True,150,3
user_0469,Mindful Eating,meals,4,2025-11-29,2025-12-03,True,200,1
user_0469,Morning Meditation,meditation,2,2025-12-04,,False,0,1
user_0469,10K Steps Challenge,exercise,3,2025-09-26,2025-09-30,True,150,2
user_0469,Sleep Sanctuary,sleep,3,2025-11-08,2025-11-13,True,150,1
user_0469,10K Steps Challenge,exercise,3,2025-11-02,2025-11-05,True,150,2
user_0469,10K Steps Challenge,exercise,3,2025-10-18,2025-10-21,True,150,2
user_0469,Morning Meditation,meditation,2,2025-09-23,2025-09-29,True,100,2
user_0469,Sleep Sanctuary,sleep,3,2025-10-18,,False,0,2
user_0470,Evening Yoga,exercise,2,2025-10-12,2025-10-18,True,100,3
user_0470,Mindful Eating,meals,4,2025-10-04,2025-10-06,True,200,2
user_0470,Sleep Sanctuary,sleep,3,2025-10-20,2025-10-23,True,150,3
user_0470,Sleep Sanctuary,sleep,3,2025-10-08,,False,0,1
user_0470,Sleep Sanctuary,sleep,3,2025-10-18,2025-10-23,True,150,2
user_0470,Morning Meditation,meditation,2,2025-11-22,,False,0,2
user_0471,Morning Meditation,meditation,2,2025-12-04,2025-12-05,True,100,3
user_0471,Hydration Hero,water,1,2025-09-15,,False,0,3
user_0471,7-Day Streak,exercise,5,2025-09-06,,False,0,3
user_0471,Breathwork Beginner,meditation,1,2025-10-04,2025-10-08,True,50,1
user_0471,Evening Yoga,exercise,2,2025-09-26,,False,0,3
user_0471,Mindful Eating,meals,4,2025-09-16,2025-09-22,True,200,3
user_0471,Hydration Hero,water,1,2025-10-01,2025-10-03,True,50,1
user_0471,7-Day Streak,exercise,5,2025-09-17,2025-09-18,True,250,1
user_0471,Breathwork Beginner,meditation,1,2025-11-10,,False,0,1
user_0471,Mindful Eating,meals,4,2025-10-22,2025-10-27,True,200,1
user_0471,Hydration Hero,water,1,2025-11-03,2025-11-08,True,50,3
user_0471,Mindful Eating,meals,4,2025-11-06,2025-11-09,True,200,3
user_0471,7-Day Streak,exercise,5,2025-10-13,2025-10-20,True,250,2
user_0471,Hydration Hero,water,1,2025-09-21,2025-09-22,True,50,2
user_0472,10K Steps Challenge,exercise,3,2025-10-14,2025-10-17,True,150,1
user_0472,Morning Meditation,meditation,2,2025-11-01,2025-11-03,True,100,1
user_0472,Morning Meditation,meditation,2,2025-09-14,2025-09-18,True,100,2
user_0472,10K Steps Challenge,exercise,3,2025-11-29,2025-12-04,True,150,1
user_0472,Breathwork Beginner,meditation,1,2025-10-16,2025-10-19,True,50,3
user_0472,Evening Yoga,exercise,2,2025-11-28,2025-11-29,True,100,3
user_0472,Hydration Hero,water,1,2025-09-13,2025-09-15,True,50,1
user_0472,Evening Yoga,exercise,2,2025-11-25,2025-12-02,True,100,2
user_0472,Evening Yoga,exercise,2,2025-11-21,,False,0,1
user_0472,Evening Yoga,exercise,2,2025-11-20,2025-11-24,True,100,1
user_0472,Breathwork Beginner,meditation,1,2025-10-28,2025-10-29,True,50,3
user_0472,Morning Meditation,meditation,2,2025-10-24,2025-10-29,True,100,1
user_0472,Evening Yoga,exercise,2,2025-11-06,,False,0,1
user_0472,Sleep Sanctuary,sleep,3,2025-09-15,,False,0,2
user_0472,Breathwork Beginner,meditation,1,2025-11-06,,False,0,2
user_0473,7-Day Streak,exercise,5,2025-10-03,2025-10-07,True,250,1
user_0473,Breathwork Beginner,meditation,1,2025-09-26,2025-09-27,True,50,3
user_0473,Breathwork Beginner,meditation,1,2025-12-04,,False,0,3
user_0473,Sleep Sanctuary,sleep,3,2025-12-02,2025-12-06,True,150,2
user_0473,Breathwork Beginner,meditation,1,2025-10-17,,False,0,1
user_0473,Morning Meditation,meditation,2,2025-09-29,2025-10-05,True,100,2
user_0473,Mindful Eating,meals,4,2025-09-24,,False,0,2
user_0473,Hydration Hero,water,1,2025-12-02,2025-12-04,True,50,1
user_0474,7-Day Streak,exercise,5,2025-10-26,2025-10-30,True,250,1
user_0474,Morning Meditation,meditation,2,2025-11-26,,False,0,3
user_0475,Hydration Hero,water,1,2025-11-20,,False,0,2
user_0475,Breathwork Beginner,meditation,1,2025-11-15,,False,0,3
user_0475,Breathwork Beginner,meditation,1,2025-11-12,2025-11-13,True,50,3
user_0476,Mindful Eating,meals,4,2025-10-16,,False,0,2
user_0476,10K Steps Challenge,exercise,3,2025-09-30,2025-10-05,True,150,3
user_0477,7-Day Streak,exercise,5,2025-09-12,,False,0,2
user_0477,Breathwork Beginner,meditation,1,2025-11-02,,False,0,2
user_0477,Evening Yoga,exercise,2,2025-11-02,2025-11-03,True,100,2
user_0477,Morning Meditation,meditation,2,2025-11-21,,False,0,3
user_0477,Hydration Hero,water,1,2025-11-19,2025-11-26,True,50,1
user_0477,Sleep Sanctuary,sleep,3,2025-11-08,,False,0,2
user_0477,Breathwork Beginner,meditation,1,2025-11-27,2025-11-30,True,50,3
user_0477,Hydration Hero,water,1,2025-10-12,2025-10-17,True,50,3
user_0477,10K Steps Challenge,exercise,3,2025-11-21,2025-11-28,True,150,1
user_0477,Sleep Sanctuary,sleep,3,2025-09-20,,False,0,3
user_0478,7-Day Streak,exercise,5,2025-11-22,,False,0,2
user_0478,Hydration Hero,water,1,2025-11-10,,False,0,2
user_0479,Sleep Sanctuary,sleep,3,2025-11-29,2025-12-03,True,150,3
user_0479,7-Day Streak,exercise,5,2025-09-21,,False,0,3
user_0479,Sleep Sanctuary,sleep,3,2025-11-06,2025-11-13,True,150,1
user_0479,7-Day Streak,exercise,5,2025-09-07,,False,0,1
user_0479,Morning Meditation,meditation,2,2025-10-16,2025-10-18,True,100,3
user_0479,Sleep Sanctuary,sleep,3,2025-11-17,2025-11-22,True,150,2
user_0479,10K Steps Challenge,exercise,3,2025-09-17,2025-09-23,True,150,3
user_0479,Mindful Eating,meals,4,2025-09-21,,False,0,2
user_0479,Sleep Sanctuary,sleep,3,2025-10-15,,False,0,2
user_0479,10K Steps Challenge,exercise,3,2025-09-15,2025-09-18,True,150,2
user_0479,Mindful Eating,meals,4,2025-11-24,,False,0,3
user_0480,7-Day Streak,exercise,5,2025-10-22,,False,0,2
user_0480,Evening Yoga,exercise,2,2025-10-09,,False,0,3
user_0480,Hydration Hero,water,1,2025-09-09,,False,0,2
user_0481,Evening Yoga,exercise,2,2025-12-04,,False,0,3
user_0481,Sleep Sanctuary,sleep,3,2025-10-03,2025-10-05,True,150,3
user_0481,Breathwork Beginner,meditation,1,2025-09-10,2025-09-11,True,50,1
user_0481,Hydration Hero,water,1,2025-10-31,2025-11-04,True,50,2
user_0481,Sleep Sanctuary,sleep,3,2025-11-23,,False,0,3
user_0481,Evening Yoga,exercise,2,2025-10-25,2025-10-27,True,100,2
user_0481,Mindful Eating,meals,4,2025-12-01,2025-12-06,True,200,2
user_0482,Mindful Eating,meals,4,2025-09-15,2025-09-18,True,200,1
user_0482,Mindful Eating,meals,4,2025-11-23,,False,0,3
user_0482,Morning Meditation,meditation,2,2025-10-01,,False,0,2
user_0482,7-Day Streak,exercise,5,2025-10-12,2025-10-14,True,250,2
user_0482,Evening Yoga,exercise,2,2025-11-11,,False,0,1
user_0483,Mindful Eating,meals,4,2025-09-19,2025-09-23,True,200,1
user_0483,7-Day Streak,exercise,5,2025-11-29,2025-12-06,True,250,1
user_0483,Evening Yoga,exercise,2,2025-11-24,,False,0,3
user_0483,10K Steps Challenge,exercise,3,2025-11-04,2025-11-11,True,150,2
user_0483,10K Steps Challenge,exercise,3,2025-09-06,2025-09-13,True,150,3
user_0483,Hydration Hero,water,1,2025-11-30,2025-12-05,True,50,1
user_0483,Mindful Eating,meals,4,2025-10-03,2025-10-06,True,200,2
user_0483,Hydration Hero,water,1,2025-11-02,2025-11-07,True,50,2
user_0483,Hydration Hero,water,1,2025-10-17,2025-10-22,True,50,3
user_0483,Sleep Sanctuary,sleep,3,2025-09-29,2025-10-05,True,150,1
user_0483,Breathwork Beginner,meditation,1,2025-10-01,2025-10-08,True,50,1
user_0483,Morning Meditation,meditation,2,2025-11-16,2025-11-18,True,100,1
user_0484,7-Day Streak,exercise,5,2025-10-16,2025-10-22,True,250,1
user_0484,Evening Yoga,exercise,2,2025-09-30,2025-10-05,True,100,2
user_0484,Morning Meditation,meditation,2,2025-10-13,,False,0,1
user_0484,Hydration Hero,water,1,2025-11-27,2025-11-30,True,50,3
user_0484,10K Steps Challenge,exercise,3,2025-10-07,,False,0,3
user_0484,Evening Yoga,exercise,2,2025-10-07,,False,0,1
user_0484,Sleep Sanctuary,sleep,3,2025-11-14,,False,0,2
user_0484,Breathwork Beginner,meditation,1,2025-09-22,2025-09-26,True,50,3
user_0484,Mindful Eating,meals,4,2025-11-30,2025-12-02,True,200,3
user_0484,Mindful Eating,meals,4,2025-10-03,2025-10-10,True,200,3
user_0485,Evening Yoga,exercise,2,2025-09-07,2025-09-12,True,100,1
user_0485,Sleep Sanctuary,sleep,3,2025-11-13,,False,0,2
user_0485,10K Steps Challenge,exercise,3,2025-10-12,2025-10-14,True,150,2
user_0485,Sleep Sanctuary,sleep,3,2025-10-15,2025-10-18,True,150,1
user_0485,Sleep Sanctuary,sleep,3,2025-09-17,2025-09-22,True,150,3
user_0485,Breathwork Beginner,meditation,1,2025-11-13,2025-11-20,True,50,3
user_0485,Breathwork Beginner,meditation,1,2025-11-10,,False,0,1
user_0485,Mindful Eating,meals,4,2025-10-24,2025-10-27,True,200,3
user_0485,Morning Meditation,meditation,2,2025-11-20,2025-11-22,True,100,1
user_0485,Mindful Eating,meals,4,2025-10-24,,False,0,2
user_0485,Mindful Eating,meals,4,2025-09-06,,False,0,1
user_0485,10K Steps Challenge,exercise,3,2025-10-27,,False,0,2
user_0485,10K Steps Challenge,exercise,3,2025-09-19,,False,0,1
user_0485,7-Day Streak,exercise,5,2025-10-09,2025-10-16,True,250,3
user_0485,Sleep Sanctuary,sleep,3,2025-12-01,2025-12-07,True,150,1
user_0485,Evening Yoga,exercise,2,2025-10-24,,False,0,1
user_0486,Evening Yoga,exercise,2,2025-09-29,2025-10-03,True,100,3
user_0486,10K Steps Challenge,exercise,3,2025-11-24,2025-11-29,True,150,2
user_0486,Evening Yoga,exercise,2,2025-09-16,2025-09-20,True,100,2
user_0486,Breathwork Beginner,meditation,1,2025-10-29,2025-10-30,True,50,1
user_0486,10K Steps Challenge,exercise,3,2025-11-05,2025-11-12,True,150,3
user_0486,Mindful Eating,meals,4,2025-09-15,2025-09-17,True,200,1
user_0486,Morning Meditation,meditation,2,2025-10-14,2025-10-20,True,100,3
user_0486,Evening Yoga,exercise,2,2025-10-09,2025-10-15,True,100,2
user_0486,Mindful Eating,meals,4,2025-09-08,2025-09-10,True,200,1
user_0486,Evening Yoga,exercise,2,2025-11-07,2025-11-12,True,100,2
user_0486,7-Day Streak,exercise,5,2025-10-12,2025-10-15,True,250,1
user_0486,Evening Yoga,exercise,2,2025-11-06,2025-11-13,True,100,2
user_0486,Morning Meditation,meditation,2,2025-10-10,2025-10-12,True,100,2
user_0486,7-Day Streak,exercise,5,2025-10-20,2025-10-23,True,250,1
user_0486,Evening Yoga,exercise,2,2025-10-27,2025-10-31,True,100,3
user_0486,Mindful Eating,meals,4,2025-10-25,2025-10-27,True,200,3
user_0486,Mindful Eating,meals,4,2025-11-27,2025-12-01,True,200,3
user_0486,Breathwork Beginner,meditation,1,2025-10-22,2025-10-26,True,50,1
user_0486,7-Day Streak,exercise,5,2025-10-14,2025-10-21,True,250,1
user_0487,Mindful Eating,meals,4,2025-11-11,2025-11-16,True,200,2
user_0487,Hydration Hero,water,1,2025-09-13,2025-09-19,True,50,1
user_0487,Morning Meditation,meditation,2,2025-11-24,2025-11-27,True,100,2
user_0487,10K Steps Challenge,exercise,3,2025-09-07,2025-09-14,True,150,1
user_0487,Evening Yoga,exercise,2,2025-09-25,,False,0,1
user_0487,Mindful Eating,meals,4,2025-09-17,2025-09-23,True,200,1
user_0487,Mindful Eating,meals,4,2025-09-28,2025-09-29,True,200,2
user_0488,10K Steps Challenge,exercise,3,2025-09-21,,False,0,2
user_0488,Sleep Sanctuary,sleep,3,2025-11-01,,False,0,2
user_0489,Hydration Hero,water,1,2025-11-20,,False,0,1
user_0489,Sleep Sanctuary,sleep,3,2025-10-16,,False,0,2
user_0490,Mindful Eating,meals,4,2025-09-23,,False,0,2
user_0490,Morning Meditation,meditation,2,2025-09-08,,False,0,2
user_0490,Sleep Sanctuary,sleep,3,2025-11-10,,False,0,1
user_0490,Breathwork Beginner,meditation,1,2025-11-28,,False,0,3
user_0490,10K Steps Challenge,exercise,3,2025-10-26,,False,0,3
user_0491,10K Steps Challenge,exercise,3,2025-10-19,2025-10-21,True,150,2
user_0491,10K Steps Challenge,exercise,3,2025-10-24,,False,0,3
user_0491,10K Steps Challenge,exercise,3,2025-11-04,2025-11-08,True,150,3
user_0491,Hydration Hero,water,1,2025-09-22,2025-09-24,True,50,3
user_0491,Morning Meditation,meditation,2,2025-10-04,2025-10-11,True,100,3
user_0491,Sleep Sanctuary,sleep,3,2025-09-15,2025-09-22,True,150,2
user_0491,Sleep Sanctuary,sleep,3,2025-12-03,,False,0,2
user_0492,Sleep Sanctuary,sleep,3,2025-11-16,,False,0,3
user_0493,Mindful Eating,meals,4,2025-11-29,2025-12-05,True,200,2
user_0493,10K Steps Challenge,exercise,3,2025-11-30,,False,0,1
user_0493,10K Steps Challenge,exercise,3,2025-12-01,2025-12-02,True,150,2
user_0493,Evening Yoga,exercise,2,2025-10-20,2025-10-26,True,100,3
user_0493,Evening Yoga,exercise,2,2025-10-22,2025-10-28,True,100,2
user_0493,Morning Meditation,meditation,2,2025-11-20,2025-11-25,True,100,3
user_0493,7-Day Streak,exercise,5,2025-09-14,,False,0,2
user_0493,10K Steps Challenge,exercise,3,2025-11-12,2025-11-14,True,150,1
user_0494,Mindful Eating,meals,4,2025-11-03,,False,0,1
user_0494,Evening Yoga,exercise,2,2025-09-16,2025-09-17,True,100,3
user_0494,Sleep Sanctuary,sleep,3,2025-11-01,2025-11-04,True,150,3
user_0494,Breathwork Beginner,meditation,1,2025-10-23,2025-10-24,True,50,1
user_0494,Sleep Sanctuary,sleep,3,2025-12-03,2025-12-04,True,150,1
user_0494,Breathwork Beginner,meditation,1,2025-11-11,,False,0,2
user_0494,Sleep Sanctuary,sleep,3,2025-11-25,2025-11-28,True,150,3
user_0494,10K Steps Challenge,exercise,3,2025-10-21,2025-10-28,True,150,3
user_0494,Morning Meditation,meditation,2,2025-09-19,2025-09-21,True,100,2
user_0494,Morning Meditation,meditation,2,2025-10-30,2025-11-05,True,100,1
user_0494,Breathwork Beginner,meditation,1,2025-09-21,2025-09-28,True,50,3
user_0494,10K Steps Challenge,exercise,3,2025-09-10,2025-09-17,True,150,2
user_0494,Sleep Sanctuary,sleep,3,2025-11-24,2025-12-01,True,150,2
user_0494,Evening Yoga,exercise,2,2025-11-21,2025-11-23,True,100,1
user_0494,Breathwork Beginner,meditation,1,2025-10-13,2025-10-17,True,50,1
user_0495,Sleep Sanctuary,sleep,3,2025-10-22,,False,0,2
user_0495,7-Day Streak,exercise,5,2025-10-26,2025-10-28,True,250,3
user_0495,Evening Yoga,exercise,2,2025-11-26,,False,0,2
user_0495,Mindful Eating,meals,4,2025-09-29,2025-10-04,True,200,1
user_0495,Sleep Sanctuary,sleep,3,2025-10-24,2025-10-26,True,150,2
user_0496,Breathwork Beginner,meditation,1,2025-09-09,,False,0,2
user_0497,Hydration Hero,water,1,2025-10-01,2025-10-08,True,50,2
user_0497,Sleep Sanctuary,sleep,3,2025-10-25,,False,0,1
user_0498,10K Steps Challenge,exercise,3,2025-11-10,2025-11-14,True,150,3
user_0498,Evening Yoga,exercise,2,2025-11-10,2025-11-16,True,100,1
user_0498,Morning Meditation,meditation,2,2025-09-22,2025-09-24,True,100,2
user_0498,Mindful Eating,meals,4,2025-11-29,2025-12-04,True,200,1
user_0498,Sleep Sanctuary,sleep,3,2025-09-14,,False,0,3
user_0498,Evening Yoga,exercise,2,2025-11-21,2025-11-27,True,100,2
user_0498,10K Steps Challenge,exercise,3,2025-09-22,2025-09-25,True,150,3
user_0498,Mindful Eating,meals,4,2025-11-30,2025-12-04,True,200,1
user_0498,10K Steps Challenge,exercise,3,2025-09-28,2025-10-02,True,150,1
user_0498,Hydration Hero,water,1,2025-10-20,2025-10-21,True,50,2
user_0498,7-Day Streak,exercise,5,2025-09-17,2025-09-23,True,250,3
user_0498,Hydration Hero,water,1,2025-11-30,2025-12-06,True,50,3
user_0498,Breathwork Beginner,meditation,1,2025-09-13,2025-09-15,True,50,1
user_0498,Hydration Hero,water,1,2025-11-23,2025-11-26,True,50,1
user_0498,Breathwork Beginner,meditation,1,2025-10-26,,False,0,2
user_0498,Morning Meditation,meditation,2,2025-11-19,2025-11-26,True,100,3
user_0498,Morning Meditation,meditation,2,2025-11-03,2025-11-06,True,100,2
user_0498,Evening Yoga,exercise,2,2025-10-10,2025-10-16,True,100,2
user_0499,7-Day Streak,exercise,5,2025-11-17,,False,0,3
user_0499,7-Day Streak,exercise,5,2025-09-19,2025-09-21,True,250,2
user_0499,Sleep Sanctuary,sleep,3,2025-12-04,,False,0,2
user_0499,Hydration Hero,water,1,2025-09-26,2025-09-28,True,50,1
user_0499,Mindful Eating,meals,4,2025-09-28,,False,0,1
user_0499,Evening Yoga,exercise,2,2025-10-10,2025-10-16,True,100,3
user_0500,Morning Meditation,meditation,2,2025-09-27,,False,0,1
user_0500,Hydration Hero,water,1,2025-10-06,2025-10-08,True,50,3
user_0500,Breathwork Beginner,meditation,1,2025-09-27,2025-09-28,True,50,2
user_0500,10K Steps Challenge,exercise,3,2025-10-24,2025-10-31,True,150,2
user_0500,Mindful Eating,meals,4,2025-11-28,2025-12-03,True,200,2
user_0500,Sleep Sanctuary,sleep,3,2025-09-12,,False,0,2
user_0500,Hydration Hero,water,1,2025-09-30,2025-10-05,True,50,3
user_0500,Sleep Sanctuary,sleep,3,2025-11-14,,False,0,2
user_0500,7-Day Streak,exercise,5,2025-11-24,,False,0,3
user_0500,Hydration Hero,water,1,2025-11-29,,False,0,1
user_0500,Breathwork Beginner,meditation,1,2025-10-19,,False,0,2
user_0500,Mindful Eating,meals,4,2025-09-19,2025-09-23,True,200,3
user_0500,Hydration Hero,water,1,2025-09-28,2025-10-03,True,50,1
user_0500,Breathwork Beginner,meditation,1,2025-09-06,2025-09-13,True,50,3
user_0500,Breathwork Beginner,meditation,1,2025-10-17,,False,0,2
user_0500,Morning Meditation,meditation,2,2025-10-13,2025-10-20,True,100,2
user_0500,Sleep Sanctuary,sleep,3,2025-10-01,2025-10-08,True,150,3
user_0500,Sleep Sanctuary,sleep,3,2025-11-29,2025-12-01,True,150,3
user_0500,7-Day Streak,exercise,5,2025-11-04,2025-11-08,True,250,2
user_0501,Mindful Eating,meals,4,2025-09-21,2025-09-25,True,200,1
user_0501,Morning Meditation,meditation,2,2025-11-21,2025-11-26,True,100,2
user_0501,Evening Yoga,exercise,2,2025-11-07,2025-11-13,True,100,2
user_0501,Hydration Hero,water,1,2025-11-06,,False,0,2
user_0501,10K Steps Challenge,exercise,3,2025-11-29,2025-12-01,True,150,1
user_0501,Breathwork Beginner,meditation,1,2025-12-02,2025-12-09,True,50,1
user_0502,Breathwork Beginner,meditation,1,2025-11-10,,False,0,2
user_0503,Morning Meditation,meditation,2,2025-12-02,,False,0,1
