user_id,date,steps,meditation_minutes,water_glasses,sleep_hours,meals_logged,exercise_minutes,current_streak,completed_daily_goal
user_0592,2025-10-04,2614,0,1,5.9,0,0,0,False
user_0592,2025-10-05,4803,0,8,8.6,2,43,1,True
user_0592,2025-10-06,3948,0,6,8.0,0,27,2,True
user_0592,2025-10-07,2002,0,0,4.9,3,0,0,False
user_0592,2025-10-08,2923,0,10,6.7,1,9,1,True
user_0592,2025-10-09,2513,0,1,5.5,0,0,0,False
user_0592,2025-10-10,823,0,5,6.2,0,0,0,False
user_0592,2025-10-11,4684,29,7,6.0,2,50,1,True
user_0592,2025-10-12,1040,0,2,5.5,3,0,0,False
user_0592,2025-10-13,6110,0,8,8.8,2,15,1,True
user_0592,2025-10-14,1064,0,0,6.4,0,0,0,False
user_0592,2025-10-15,1765,0,2,6.5,0,0,0,False
user_0592,2025-10-16,1595,0,4,6.9,1,0,0,False
user_0592,2025-10-17,2075,0,5,6.5,1,0,0,False
user_0592,2025-10-18,2375,0,0,7.0,0,0,0,False
user_0592,2025-10-19,2675,25,9,6.2,1,60,1,True
user_0592,2025-10-20,1492,0,5,4.0,3,0,0,False
user_0592,2025-10-21,6221,30,6,7.8,3,3,1,True
user_0592,2025-10-22,3224,5,7,6.2,3,2,2,True
user_0592,2025-10-23,1612,0,4,6.8,2,0,0,False
user_0592,2025-10-24,5385,9,10,8.8,0,36,1,True
user_0592,2025-10-25,2550,0,1,5.3,2,0,0,False
user_0592,2025-10-26,543,0,0,6.6,3,0,0,False
user_0592,2025-10-27,1609,0,0,5.7,3,0,0,False
user_0592,2025-10-28,1341,0,1,6.0,3,0,0,False
user_0592,2025-10-29,1526,0,3,5.9,0,0,0,False
user_0592,2025-10-30,2462,15,6,8.5,1,35,1,True
user_0592,2025-10-31,2552,0,2,6.3,0,0,0,False
user_0592,2025-11-01,2304,0,3,5.0,1,0,0,False
user_0592,2025-11-02,1476,0,4,6.6,0,0,0,False
user_0592,2025-11-03,1004,0,0,5.2,1,0,0,False
user_0592,2025-11-04,4067,0,7,8.2,1,41,1,True
user_0592,2025-11-05,1858,0,1,5.8,0,0,0,False
user_0592,2025-11-06,2633,0,5,5.1,2,0,0,False
user_0592,2025-11-07,3700,0,10,6.8,0,10,1,True
user_0592,2025-11-08,2473,0,0,5.0,0,0,0,False
user_0592,2025-11-09,6761,0,6,8.8,3,34,1,True
user_0592,2025-11-10,1116,0,5,4.5,1,0,0,False
user_0592,2025-11-11,2779,0,3,4.8,1,0,0,False
user_0592,2025-11-12,2047,0,0,4.1,1,0,0,False
user_0592,2025-11-13,590,0,3,5.2,3,0,0,False
user_0592,2025-11-14,1643,0,5,6.4,1,0,0,False
user_0592,2025-11-15,6290,0,8,7.0,0,38,1,True
user_0592,2025-11-16,1136,0,4,5.1,1,0,0,False
user_0592,2025-11-17,2337,0,4,5.4,3,0,0,False
user_0592,2025-11-18,2137,0,10,8.9,1,22,1,True
user_0592,2025-11-19,2791,9,10,7.6,1,41,2,True
user_0592,2025-11-20,812,0,2,4.4,2,0,0,False
user_0592,2025-11-21,6167,0,8,6.4,1,36,1,True
user_0592,2025-11-22,6225,0,7,7.4,2,1,2,True
user_0592,2025-11-23,5934,0,10,7.8,0,24,3,True
user_0592,2025-11-24,1084,0,3,4.5,2,0,0,False
user_0592,2025-11-25,1562,0,3,5.7,0,0,0,False
user_0592,2025-11-26,1000,0,4,4.0,2,0,0,False
user_0592,2025-11-27,3113,0,7,7.8,2,0,1,True
user_0592,2025-11-28,4254,17,9,7.8,3,34,2,True
user_0592,2025-11-29,2671,11,9,6.9,2,43,3,True
user_0592,2025-11-30,2799,0,5,5.5,1,0,0,False
user_0592,2025-12-01,5525,30,9,8.4,0,52,1,True
user_0592,2025-12-02,1481,0,4,5.9,3,0,0,False
user_0592,2025-12-03,719,0,2,4.6,1,0,0,False
user_0592,2025-12-04,782,0,2,5.4,2,0,0,False
user_0593,2025-09-06,14277,15,6,8.7,0,2,1,True
user_0593,2025-09-07,11326,13,6,7.0,1,9,2,True
user_0593,2025-09-08,12044,12,7,8.6,2,38,3,True
user_0593,2025-09-09,13428,0,10,8.0,2,28,4,True
user_0593,2025-09-10,1420,0,5,5.8,1,0,0,False
user_0593,2025-09-11,14585,17,10,7.1,1,17,1,True
user_0593,2025-09-12,8049,18,6,6.9,0,55,2,True
user_0593,2025-09-13,14038,24,7,6.9,3,32,3,True
user_0593,2025-09-14,13189,9,9,6.1,2,2,4,True
user_0593,2025-09-15,12718,28,7,7.2,1,5,5,True
user_0593,2025-09-16,10313,18,10,8.4,0,55,6,True
user_0593,2025-09-17,14615,8,10,6.4,1,12,7,True
user_0593,2025-09-18,11944,16,8,8.2,1,55,8,True
user_0593,2025-09-19,12028,29,10,6.3,2,45,9,True
user_0593,2025-09-20,13685,24,6,6.4,0,52,10,True
user_0593,2025-09-21,12968,6,6,6.3,3,36,11,True
user_0593,2025-09-22,2379,0,1,6.6,3,0,0,False
user_0593,2025-09-23,14205,5,10,6.5,1,46,1,True
user_0593,2025-09-24,10839,11,10,6.9,0,6,2,True
user_0593,2025-09-25,11018,7,6,8.6,0,51,3,True
user_0593,2025-09-26,14366,23,9,6.2,3,60,4,True
user_0593,2025-09-27,10551,17,7,8.2,1,31,5,True
user_0593,2025-09-28,13645,23,8,8.7,1,29,6,True
user_0593,2025-09-29,2179,0,2,5.1,1,0,0,False
user_0593,2025-09-30,9592,18,10,7.8,2,41,1,True
user_0593,2025-10-01,8328,0,8,6.9,1,10,2,True
user_0593,2025-10-02,10570,22,9,7.6,3,47,3,True
user_0593,2025-10-03,14453,25,8,6.2,1,32,4,True
user_0593,2025-10-04,11437,15,8,6.4,3,44,5,True
user_0593,2025-10-05,9420,16,8,8.8,1,3,6,True
user_0593,2025-10-06,12294,9,9,8.4,0,49,7,True
user_0593,2025-10-07,10661,12,10,6.9,1,5,8,True
user_0593,2025-10-08,12861,13,7,8.1,1,46,9,True
user_0593,2025-10-09,13360,11,8,6.1,0,29,10,True
user_0593,2025-10-10,8157,25,8,7.1,2,10,11,True
user_0593,2025-10-11,12205,24,7,8.0,2,12,12,True
user_0593,2025-10-12,8931,24,10,7.4,3,48,13,True
user_0593,2025-10-13,14115,8,9,7.6,0,52,14,True
user_0593,2025-10-14,2141,0,0,4.3,2,0,0,False
user_0593,2025-10-15,11663,11,9,8.5,0,26,1,True
user_0593,2025-10-16,2934,0,0,6.6,2,0,0,False
user_0593,2025-10-17,13352,30,6,8.2,3,20,1,True
user_0593,2025-10-18,11766,20,8,6.6,2,49,2,True
user_0593,2025-10-19,2136,0,0,4.0,2,0,0,False
user_0593,2025-10-20,14586,10,7,6.9,0,50,1,True
user_0593,2025-10-21,13125,21,7,6.8,2,29,2,True
user_0593,2025-10-22,12269,0,7,7.0,1,7,3,True
user_0593,2025-10-23,13940,19,7,9.0,3,20,4,True
user_0593,2025-10-24,8554,8,9,6.4,1,17,5,True
user_0593,2025-10-25,2748,0,4,7.0,1,0,0,False
user_0593,2025-10-26,14200,19,10,6.0,1,58,1,True
user_0593,2025-10-27,9460,26,9,8.5,1,41,2,True
user_0593,2025-10-28,9318,25,6,7.8,3,18,3,True
user_0593,2025-10-29,12953,27,7,8.8,1,15,4,True
user_0593,2025-10-30,2167,0,2,4.7,2,0,0,False
user_0593,2025-10-31,10533,29,10,6.6,1,2,1,True
user_0593,2025-11-01,2515,0,5,6.1,1,0,0,False
user_0593,2025-11-02,8095,5,6,8.0,3,29,1,True
user_0593,2025-11-03,13609,19,9,6.3,2,3,2,True
user_0593,2025-11-04,11395,11,7,7.4,3,23,3,True
user_0593,2025-11-05,9497,10,9,6.1,3,35,4,True
user_0593,2025-11-06,13480,28,7,6.1,1,48,5,True
user_0593,2025-11-07,10345,29,6,6.7,0,52,6,True
user_0593,2025-11-08,14192,9,9,6.2,3,57,7,True
user_0593,2025-11-09,11326,0,8,8.9,1,18,8,True
user_0593,2025-11-10,8862,22,9,7.4,1,37,9,True
user_0593,2025-11-11,2282,0,3,6.2,2,0,0,False
user_0593,2025-11-12,13595,13,10,6.5,2,53,1,True
user_0593,2025-11-13,8728,11,9,7.5,2,60,2,True
user_0593,2025-11-14,8503,11,10,7.9,2,28,3,True
user_0593,2025-11-15,8863,17,6,8.6,1,28,4,True
user_0593,2025-11-16,13149,26,8,7.5,2,11,5,True
user_0593,2025-11-17,11393,26,7,8.5,3,51,6,True
user_0593,2025-11-18,13741,0,10,8.4,0,56,7,True
user_0593,2025-11-19,11571,23,8,8.9,1,26,8,True
user_0593,2025-11-20,13255,30,10,7.4,2,25,9,True
user_0593,2025-11-21,11944,27,8,7.6,2,1,10,True
user_0593,2025-11-22,11827,14,7,6.3,0,46,11,True
user_0593,2025-11-23,13038,27,6,8.2,3,45,12,True
user_0593,2025-11-24,2676,0,0,4.2,3,0,0,False
user_0593,2025-11-25,13259,23,9,6.6,2,12,1,True
user_0593,2025-11-26,11772,6,10,7.6,2,7,2,True
user_0593,2025-11-27,1339,0,5,5.3,3,0,0,False
user_0593,2025-11-28,11496,0,9,6.3,1,57,1,True
user_0593,2025-11-29,10166,24,8,6.5,3,39,2,True
user_0593,2025-11-30,10287,6,9,7.6,3,47,3,True
user_0593,2025-12-01,13662,6,7,6.1,0,16,4,True
user_0593,2025-12-02,714,0,3,6.1,3,0,0,False
user_0593,2025-12-03,14244,27,8,6.1,3,42,1,True
user_0593,2025-12-04,8660,5,8,6.5,2,40,2,True
user_0594,2025-09-06,1613,0,2,6.0,2,0,0,False
user_0594,2025-09-07,508,0,1,4.5,1,0,0,False
user_0594,2025-09-08,7882,0,9,7.0,1,25,1,True
user_0594,2025-09-09,2683,0,3,6.4,0,0,0,False
user_0594,2025-09-10,6987,0,8,7.3,2,31,1,True
user_0594,2025-09-11,2761,0,5,6.2,0,0,0,False
user_0594,2025-09-12,7218,0,10,6.8,0,54,1,True
user_0594,2025-09-13,1580,0,2,6.5,1,0,0,False
user_0594,2025-09-14,1464,0,4,5.6,3,0,0,False
user_0594,2025-09-15,2782,0,0,5.6,1,0,0,False
user_0594,2025-09-16,8095,9,9,8.7,0,35,1,True
user_0594,2025-09-17,5898,18,8,7.3,1,46,2,True
user_0594,2025-09-18,2578,0,5,5.1,1,0,0,False
user_0594,2025-09-19,9289,14,7,8.3,2,59,1,True
user_0594,2025-09-20,8713,0,7,8.8,2,59,2,True
user_0594,2025-09-21,9999,14,10,7.1,3,28,3,True
user_0594,2025-09-22,754,0,2,5.4,1,0,0,False
user_0594,2025-09-23,5532,22,8,6.4,1,2,1,True
user_0594,2025-09-24,8051,24,6,8.3,2,60,2,True
user_0594,2025-09-25,2302,0,1,6.6,1,0,0,False
user_0594,2025-09-26,8885,28,7,8.1,1,46,1,True
user_0594,2025-09-27,6570,23,6,6.2,3,51,2,True
user_0594,2025-09-28,2978,0,5,5.9,1,0,0,False
user_0594,2025-09-29,1242,0,0,4.6,0,0,0,False
user_0594,2025-09-30,6444,20,7,7.3,3,49,1,True
user_0594,2025-10-01,8434,0,8,8.4,3,30,2,True
user_0594,2025-10-02,1670,0,0,6.9,0,0,0,False
user_0594,2025-10-03,5744,0,9,6.0,3,19,1,True
user_0594,2025-10-04,1282,0,5,4.0,0,0,0,False
user_0594,2025-10-05,1230,0,0,4.8,2,0,0,False
user_0594,2025-10-06,2423,0,5,5.5,0,0,0,False
user_0594,2025-10-07,1275,0,4,4.4,2,0,0,False
user_0594,2025-10-08,6950,0,8,7.8,1,29,1,True
user_0594,2025-10-09,5985,7,8,8.0,1,13,2,True
user_0594,2025-10-10,7031,29,8,6.1,2,19,3,True
user_0594,2025-10-11,9665,14,6,7.7,1,8,4,True
user_0594,2025-10-12,2009,0,1,6.3,3,0,0,False
user_0594,2025-10-13,2433,0,0,5.8,1,0,0,False
user_0594,2025-10-14,5748,19,10,7.8,2,21,1,True
user_0594,2025-10-15,5912,0,10,8.9,1,25,2,True
user_0594,2025-10-16,6372,0,10,8.5,3,8,3,True
user_0594,2025-10-17,2823,0,2,5.1,0,0,0,False
user_0594,2025-10-18,6618,0,8,7.9,0,42,1,True
user_0594,2025-10-19,8599,0,7,8.9,0,48,2,True
user_0594,2025-10-20,6420,8,9,8.9,3,5,3,True
user_0594,2025-10-21,5826,0,9,6.2,2,8,4,True
user_0594,2025-10-22,6784,0,8,7.8,2,41,5,True
user_0594,2025-10-23,1050,0,5,4.4,1,0,0,False
user_0594,2025-10-24,9172,5,10,8.9,0,46,1,True
user_0594,2025-10-25,7670,14,6,8.8,2,59,2,True
user_0594,2025-10-26,913,0,1,5.0,2,0,0,False
user_0594,2025-10-27,6021,0,10,8.0,1,28,1,True
user_0594,2025-10-28,8064,22,6,6.8,2,17,2,True
user_0594,2025-10-29,657,0,5,5.2,1,0,0,False
user_0594,2025-10-30,2090,0,1,4.9,0,0,0,False
user_0594,2025-10-31,1972,0,3,5.8,0,0,0,False
user_0594,2025-11-01,8224,0,10,7.5,1,39,1,True
user_0594,2025-11-02,7011,16,7,8.4,2,55,2,True
user_0594,2025-11-03,5838,10,7,6.7,3,41,3,True
user_0594,2025-11-04,7492,0,10,8.3,0,20,4,True
user_0594,2025-11-05,6656,7,6,7.2,0,6,5,True
user_0594,2025-11-06,1463,0,2,4.8,0,0,0,False
user_0594,2025-11-07,9007,16,9,6.6,0,28,1,True
user_0594,2025-11-08,6707,6,8,7.5,3,38,2,True
user_0594,2025-11-09,1845,0,2,5.9,2,0,0,False
user_0594,2025-11-10,6281,14,8,8.9,3,27,1,True
user_0594,2025-11-11,8617,11,9,8.4,1,30,2,True
user_0594,2025-11-12,2701,0,0,5.7,0,0,0,False
user_0594,2025-11-13,5145,9,7,6.9,3,24,1,True
user_0594,2025-11-14,5813,0,10,7.2,3,28,2,True
user_0594,2025-11-15,7858,25,7,7.1,3,3,3,True
user_0594,2025-11-16,8313,22,10,8.7,0,16,4,True
user_0594,2025-11-17,1516,0,2,6.9,1,0,0,False
user_0594,2025-11-18,5535,17,10,6.7,3,28,1,True
user_0594,2025-11-19,8142,0,8,6.7,3,51,2,True
user_0594,2025-11-20,9077,17,8,6.6,1,31,3,True
user_0594,2025-11-21,1986,0,4,5.4,3,0,0,False
user_0594,2025-11-22,6535,0,9,8.0,2,3,1,True
user_0594,2025-11-23,9214,13,6,8.5,3,36,2,True
user_0594,2025-11-24,2675,0,4,6.1,3,0,0,False
user_0594,2025-11-25,2597,0,5,6.6,2,0,0,False
user_0594,2025-11-26,5649,0,7,7.3,1,58,1,True
user_0594,2025-11-27,8610,18,8,7.2,1,35,2,True
user_0594,2025-11-28,9550,23,7,6.8,1,40,3,True
user_0594,2025-11-29,9331,17,10,9.0,0,16,4,True
user_0594,2025-11-30,1583,0,0,7.0,3,0,0,False
user_0594,2025-12-01,6259,20,9,8.6,0,11,1,True
user_0594,2025-12-02,5457,0,8,8.0,3,55,2,True
user_0594,2025-12-03,8242,0,8,6.7,0,59,3,True
user_0594,2025-12-04,8688,27,8,8.8,3,7,4,True
user_0595,2025-09-06,9162,8,9,6.5,0,12,1,True
user_0595,2025-09-07,2585,0,5,5.1,1,0,0,False
user_0595,2025-09-08,9129,0,8,8.0,3,16,1,True
user_0595,2025-09-09,10503,30,9,6.1,1,53,2,True
user_0595,2025-09-10,14762,21,7,8.4,1,39,3,True
user_0595,2025-09-11,10832,10,10,8.7,2,27,4,True
user_0595,2025-09-12,11959,17,7,7.1,2,18,5,True
user_0595,2025-09-13,12963,7,8,7.0,2,44,6,True
user_0595,2025-09-14,8244,30,9,8.4,1,54,7,True
user_0595,2025-09-15,10434,25,10,6.6,1,11,8,True
user_0595,2025-09-16,12154,5,7,8.1,1,12,9,True
user_0595,2025-09-17,12672,22,8,6.7,3,35,10,True
user_0595,2025-09-18,12332,15,9,8.6,0,31,11,True
user_0595,2025-09-19,13053,30,6,6.5,3,39,12,True
user_0595,2025-09-20,10896,27,6,6.5,3,28,13,True
user_0595,2025-09-21,14813,16,8,8.6,0,46,14,True
user_0595,2025-09-22,939,0,2,6.7,3,0,0,False
user_0595,2025-09-23,10958,0,10,7.3,0,44,1,True
user_0595,2025-09-24,14359,8,10,8.1,2,52,2,True
user_0595,2025-09-25,766,0,0,6.9,0,0,0,False
user_0595,2025-09-26,11778,29,10,8.7,3,0,1,True
user_0595,2025-09-27,12748,23,10,7.8,1,40,2,True
user_0595,2025-09-28,12964,6,7,8.2,0,26,3,True
user_0595,2025-09-29,10534,11,8,7.0,3,59,4,True
user_0595,2025-09-30,10100,14,9,9.0,1,37,5,True
user_0595,2025-10-01,13689,5,6,8.3,3,54,6,True
user_0595,2025-10-02,11330,10,9,8.7,3,10,7,True
user_0595,2025-10-03,13484,13,7,7.0,2,50,8,True
user_0595,2025-10-04,2474,0,4,4.1,0,0,0,False
user_0595,2025-10-05,14332,12,6,8.7,3,18,1,True
user_0595,2025-10-06,11720,6,8,8.4,1,44,2,True
user_0595,2025-10-07,11989,11,10,7.6,3,59,3,True
user_0595,2025-10-08,14007,22,8,7.1,3,27,4,True
user_0595,2025-10-09,9160,11,6,6.4,0,39,5,True
user_0595,2025-10-10,11952,30,10,6.9,2,5,6,True
user_0595,2025-10-11,9726,20,10,7.7,1,56,7,True
user_0595,2025-10-12,13434,7,7,9.0,3,28,8,True
user_0595,2025-10-13,10118,22,10,7.3,0,19,9,True
user_0595,2025-10-14,11648,26,10,6.9,2,48,10,True
user_0595,2025-10-15,2536,0,0,4.2,0,0,0,False
user_0595,2025-10-16,13909,18,8,7.0,3,59,1,True
user_0595,2025-10-17,11919,0,8,7.3,3,38,2,True
user_0595,2025-10-18,11133,8,10,7.8,1,58,3,True
user_0595,2025-10-19,1510,0,5,6.4,0,0,0,False
user_0595,2025-10-20,10357,20,8,8.4,2,34,1,True
user_0595,2025-10-21,8851,23,7,6.8,3,42,2,True
user_0595,2025-10-22,10423,27,7,7.1,2,20,3,True
user_0595,2025-10-23,1950,0,5,6.7,3,0,0,False
user_0595,2025-10-24,9137,20,6,8.5,0,52,1,True
user_0595,2025-10-25,10490,24,10,6.4,1,24,2,True
user_0595,2025-10-26,2846,0,3,5.0,1,0,0,False
user_0595,2025-10-27,10134,25,10,7.0,1,45,1,True
user_0595,2025-10-28,13330,7,6,6.8,1,17,2,True
user_0595,2025-10-29,2612,0,1,5.9,0,0,0,False
user_0595,2025-10-30,2271,0,3,5.0,1,0,0,False
user_0595,2025-10-31,8047,10,9,6.6,2,8,1,True
user_0595,2025-11-01,9580,10,7,6.4,0,17,2,True
user_0595,2025-11-02,12060,18,10,7.1,3,55,3,True
user_0595,2025-11-03,13460,7,7,8.6,0,41,4,True
user_0595,2025-11-04,9240,13,7,6.7,2,35,5,True
user_0595,2025-11-05,8712,6,8,6.4,2,1,6,True
user_0595,2025-11-06,13640,19,7,7.8,1,58,7,True
user_0595,2025-11-07,605,0,0,5.8,3,0,0,False
user_0595,2025-11-08,11350,13,9,8.2,3,5,1,True
user_0595,2025-11-09,8185,30,9,6.4,0,0,2,True
user_0595,2025-11-10,10127,0,7,6.4,0,36,3,True
user_0595,2025-11-11,2111,0,4,6.9,0,0,0,False
user_0595,2025-11-12,8821,10,10,7.4,1,35,1,True
user_0595,2025-11-13,9886,0,9,6.5,2,45,2,True
user_0595,2025-11-14,8660,25,8,7.4,1,58,3,True
user_0595,2025-11-15,11154,29,9,6.5,3,28,4,True
user_0595,2025-11-16,11492,19,7,7.5,2,34,5,True
user_0595,2025-11-17,9466,16,7,8.3,3,60,6,True
user_0595,2025-11-18,10173,28,7,6.3,3,57,7,True
user_0595,2025-11-19,12107,15,7,8.3,2,40,8,True
user_0595,2025-11-20,12619,25,9,8.4,3,14,9,True
user_0595,2025-11-21,8788,20,9,7.2,0,16,10,True
user_0595,2025-11-22,1768,0,3,5.5,2,0,0,False
user_0595,2025-11-23,12851,21,6,7.8,3,19,1,True
user_0595,2025-11-24,12764,21,6,8.7,1,44,2,True
user_0595,2025-11-25,8054,25,8,6.6,0,4,3,True
user_0595,2025-11-26,8965,5,6,8.6,1,28,4,True
user_0595,2025-11-27,9186,0,8,6.3,0,30,5,True
user_0595,2025-11-28,8614,17,10,8.4,1,31,6,True
user_0595,2025-11-29,1213,0,5,5.2,0,0,0,False
user_0595,2025-11-30,8270,7,9,8.6,0,25,1,True
user_0595,2025-12-01,12068,28,6,8.3,3,22,2,True
user_0595,2025-12-02,9226,10,9,8.4,2,34,3,True
user_0595,2025-12-03,2287,0,4,4.5,2,0,0,False
user_0595,2025-12-04,11087,12,9,8.6,0,22,1,True
user_0596,2025-09-06,6705,22,6,8.6,1,8,1,True
user_0596,2025-09-07,2322,0,5,4.5,1,0,0,False
user_0596,2025-09-08,6065,0,10,6.6,3,4,1,True
user_0596,2025-09-09,8991,22,6,8.7,3,45,2,True
user_0596,2025-09-10,659,0,0,6.7,0,0,0,False
user_0596,2025-09-11,1685,0,5,5.1,1,0,0,False
user_0596,2025-09-12,608,0,1,4.1,1,0,0,False
user_0596,2025-09-13,5979,20,7,6.9,2,22,1,True
user_0596,2025-09-14,1623,0,3,6.6,1,0,0,False
user_0596,2025-09-15,5757,0,10,7.3,0,3,1,True
user_0596,2025-09-16,900,0,0,5.2,0,0,0,False
user_0596,2025-09-17,7152,25,8,6.7,0,59,1,True
user_0596,2025-09-18,1863,0,4,5.2,2,0,0,False
user_0596,2025-09-19,9034,0,9,8.5,0,39,1,True
user_0596,2025-09-20,6018,25,7,6.1,0,22,2,True
user_0596,2025-09-21,1946,0,1,6.9,3,0,0,False
user_0596,2025-09-22,5508,14,6,6.4,2,40,1,True
user_0596,2025-09-23,8589,0,6,7.4,1,23,2,True
user_0596,2025-09-24,7945,0,8,6.4,3,1,3,True
user_0596,2025-09-25,1079,0,1,6.0,3,0,0,False
user_0596,2025-09-26,8622,0,8,8.3,1,48,1,True
user_0596,2025-09-27,7711,0,10,6.6,2,45,2,True
user_0596,2025-09-28,7605,20,6,7.5,3,32,3,True
user_0596,2025-09-29,9967,30,9,7.6,0,33,4,True
user_0596,2025-09-30,2361,0,5,6.0,2,0,0,False
user_0596,2025-10-01,6075,0,6,6.8,2,35,1,True
user_0596,2025-10-02,5714,9,10,7.5,1,55,2,True
user_0596,2025-10-03,5896,17,6,6.9,1,56,3,True
user_0596,2025-10-04,2800,0,3,5.5,3,0,0,False
user_0596,2025-10-05,5334,0,8,6.2,0,24,1,True
user_0596,2025-10-06,7443,5,8,7.4,2,46,2,True
user_0596,2025-10-07,7303,23,7,7.7,1,27,3,True
user_0596,2025-10-08,5207,27,8,8.7,0,12,4,True
user_0596,2025-10-09,2318,0,2,6.4,3,0,0,False
user_0596,2025-10-10,6259,0,10,8.3,0,37,1,True
user_0596,2025-10-11,2594,0,3,5.3,0,0,0,False
user_0596,2025-10-12,1276,0,5,6.7,2,0,0,False
user_0596,2025-10-13,8606,0,8,8.5,0,52,1,True
user_0596,2025-10-14,5028,0,8,7.9,2,10,2,True
user_0596,2025-10-15,8885,25,8,6.6,0,30,3,True
user_0596,2025-10-16,7387,15,9,7.5,1,20,4,True
user_0596,2025-10-17,6898,0,8,7.9,2,50,5,True
user_0596,2025-10-18,2145,0,2,5.7,2,0,0,False
user_0596,2025-10-19,5052,0,10,7.4,0,46,1,True
user_0596,2025-10-20,9073,0,6,8.5,2,55,2,True
user_0596,2025-10-21,9953,0,10,7.5,3,59,3,True
user_0596,2025-10-22,6672,0,9,6.6,3,31,4,True
user_0596,2025-10-23,2506,0,4,4.8,0,0,0,False
user_0596,2025-10-24,7050,27,7,8.6,1,11,1,True
user_0596,2025-10-25,6694,0,8,7.2,0,10,2,True
user_0596,2025-10-26,8264,0,9,8.8,1,4,3,True
user_0596,2025-10-27,8379,0,10,7.5,0,13,4,True
user_0596,2025-10-28,5125,24,8,7.4,1,25,5,True
user_0596,2025-10-29,1515,0,1,6.5,3,0,0,False
user_0596,2025-10-30,6337,23,6,9.0,3,17,1,True
user_0596,2025-10-31,674,0,4,5.6,1,0,0,False
user_0596,2025-11-01,9754,11,7,6.6,2,9,1,True
user_0596,2025-11-02,2449,0,0,4.2,3,0,0,False
user_0596,2025-11-03,9340,26,6,7.8,3,51,1,True
user_0596,2025-11-04,9059,24,9,6.6,2,6,2,True
user_0596,2025-11-05,7011,18,7,6.7,0,6,3,True
user_0596,2025-11-06,1822,0,1,4.1,2,0,0,False
user_0596,2025-11-07,6480,19,6,8.1,3,29,1,True
user_0596,2025-11-08,6596,0,7,6.7,3,1,2,True
user_0596,2025-11-09,2842,0,5,6.3,1,0,0,False
user_0596,2025-11-10,2574,0,3,4.7,3,0,0,False
user_0596,2025-11-11,6918,0,8,7.4,2,55,1,True
user_0596,2025-11-12,1847,0,5,4.9,1,0,0,False
user_0596,2025-11-13,8684,22,7,6.4,3,60,1,True
user_0596,2025-11-14,5028,0,10,8.9,2,36,2,True
user_0596,2025-11-15,8688,14,6,7.3,1,27,3,True
user_0596,2025-11-16,958,0,4,6.0,3,0,0,False
user_0596,2025-11-17,5348,18,9,9.0,0,44,1,True
user_0596,2025-11-18,723,0,2,6.6,1,0,0,False
user_0596,2025-11-19,2306,0,2,4.9,0,0,0,False
user_0596,2025-11-20,2354,0,2,4.3,1,0,0,False
user_0596,2025-11-21,8585,0,10,6.2,0,2,1,True
user_0596,2025-11-22,6404,29,9,7.0,0,24,2,True
user_0596,2025-11-23,2927,0,5,6.4,0,0,0,False
user_0596,2025-11-24,2848,0,4,4.8,2,0,0,False
user_0596,2025-11-25,7192,23,10,8.2,0,4,1,True
user_0596,2025-11-26,8650,15,7,6.1,2,36,2,True
user_0596,2025-11-27,8387,9,9,6.7,3,42,3,True
user_0596,2025-11-28,7970,0,9,7.6,1,29,4,True
user_0596,2025-11-29,868,0,3,5.9,3,0,0,False
user_0596,2025-11-30,5843,29,10,7.4,2,26,1,True
user_0596,2025-12-01,800,0,1,6.5,0,0,0,False
user_0596,2025-12-02,628,0,1,5.7,1,0,0,False
user_0596,2025-12-03,9222,0,7,7.2,1,18,1,True
user_0596,2025-12-04,9717,22,7,6.7,3,60,2,True
user_0597,2025-09-06,1905,0,2,5.4,3,0,0,False
user_0597,2025-09-07,2108,19,6,6.1,0,46,1,True
user_0597,2025-09-08,2317,17,7,6.3,1,22,2,True
user_0597,2025-09-09,555,0,5,5.3,1,0,0,False
user_0597,2025-09-10,1909,0,4,6.9,0,0,0,False
user_0597,2025-09-11,2695,0,2,6.7,0,0,0,False
user_0597,2025-09-12,1655,0,1,6.2,3,0,0,False
user_0597,2025-09-13,716,0,2,6.1,0,0,0,False
user_0597,2025-09-14,862,0,5,6.9,3,0,0,False
user_0597,2025-09-15,2946,0,9,8.4,0,26,1,True
user_0597,2025-09-16,5649,30,10,8.0,0,49,2,True
user_0597,2025-09-17,5025,0,7,6.7,3,40,3,True
user_0597,2025-09-18,693,0,2,6.0,3,0,0,False
user_0597,2025-09-19,2507,0,3,6.2,3,0,0,False
user_0597,2025-09-20,2928,23,9,7.1,0,32,1,True
user_0597,2025-09-21,3051,0,10,6.9,3,14,2,True
user_0597,2025-09-22,4692,0,8,7.2,2,31,3,True
user_0597,2025-09-23,3256,0,10,6.9,3,49,4,True
user_0597,2025-09-24,5308,0,9,6.7,3,19,5,True
user_0597,2025-09-25,2408,0,1,4.9,0,0,0,False
user_0597,2025-09-26,1000,0,0,5.5,1,0,0,False
user_0597,2025-09-27,1974,0,4,4.1,3,0,0,False
user_0597,2025-09-28,4528,0,8,8.0,2,16,1,True
user_0597,2025-09-29,2283,0,2,5.0,1,0,0,False
user_0597,2025-09-30,2691,0,5,6.5,3,0,0,False
user_0597,2025-10-01,2480,0,5,6.1,1,0,0,False
user_0597,2025-10-02,845,0,5,6.6,1,0,0,False
user_0597,2025-10-03,5846,13,7,7.4,3,30,1,True
