user_id,challenge_name,category,difficulty,start_date,completed,points_earned
user_0446,10K Steps Challenge,exercise,3,2025-11-17,True,150
user_0447,10K Steps Challenge,exercise,3,2025-11-19,False,0
user_0447,7-Day Streak,exercise,5,2025-11-28,False,0
user_0447,Morning Meditation,meditation,2,2025-12-01,False,0
user_0447,10K Steps Challenge,exercise,3,2025-12-04,False,0
user_0447,10K Steps Challenge,exercise,3,2025-11-05,False,0
user_0447,Morning Meditation,meditation,2,2025-11-11,False,0
user_0448,Morning Meditation,meditation,2,2025-11-13,True,100
user_0448,7-Day Streak,exercise,5,2025-11-08,False,0
user_0448,7-Day Streak,exercise,5,2025-11-13,False,0
user_0448,Morning Meditation,meditation,2,2025-12-04,True,100
user_0448,Morning Meditation,meditation,2,2025-11-08,True,100
user_0448,Morning Meditation,meditation,2,2025-11-20,False,0
user_0448,7-Day Streak,exercise,5,2025-11-13,False,0
user_0449,10K Steps Challenge,exercise,3,2025-11-10,False,0
user_0449,7-Day Streak,exercise,5,2025-11-28,False,0
user_0449,Morning Meditation,meditation,2,2025-11-24,True,100
user_0449,10K Steps Challenge,exercise,3,2025-11-24,True,150
user_0449,10K Steps Challenge,exercise,3,2025-11-25,False,0
user_0449,7-Day Streak,exercise,5,2025-12-04,True,250
user_0449,10K Steps Challenge,exercise,3,2025-12-01,False,0
user_0450,Morning Meditation,meditation,2,2025-12-01,False,0
user_0450,Morning Meditation,meditation,2,2025-11-09,False,0
user_0450,10K Steps Challenge,exercise,3,2025-11-12,False,0
user_0450,Morning Meditation,meditation,2,2025-11-30,False,0
user_0450,10K Steps Challenge,exercise,3,2025-11-10,False,0
user_0450,7-Day Streak,exercise,5,2025-11-25,False,0
user_0450,10K Steps Challenge,exercise,3,2025-11-13,False,0
user_0451,10K Steps Challenge,exercise,3,2025-11-08,False,0
user_0451,10K Steps Challenge,exercise,3,2025-11-28,True,150
user_0451,7-Day Streak,exercise,5,2025-12-02,False,0
user_0451,Morning Meditation,meditation,2,2025-11-23,False,0
user_0451,Morning Meditation,meditation,2,2025-11-22,False,0
user_0451,Morning Meditation,meditation,2,2025-11-17,False,0
user_0451,7-Day Streak,exercise,5,2025-11-17,False,0
user_0452,Morning Meditation,meditation,2,2025-11-10,False,0
user_0452,7-Day Streak,exercise,5,2025-11-21,False,0
user_0452,10K Steps Challenge,exercise,3,2025-11-16,True,150
user_0452,10K Steps Challenge,exercise,3,2025-11-05,False,0
user_0452,Morning Meditation,meditation,2,2025-11-06,False,0
user_0452,Morning Meditation,meditation,2,2025-11-28,False,0
user_0452,Morning Meditation,meditation,2,2025-11-13,True,100
user_0453,10K Steps Challenge,exercise,3,2025-11-15,True,150
user_0453,Morning Meditation,meditation,2,2025-12-01,False,0
user_0453,Morning Meditation,meditation,2,2025-11-28,False,0
user_0453,10K Steps Challenge,exercise,3,2025-11-25,False,0
user_0453,7-Day Streak,exercise,5,2025-11-19,False,0
user_0453,10K Steps Challenge,exercise,3,2025-11-29,False,0
user_0453,Morning Meditation,meditation,2,2025-11-25,True,100
user_0454,Morning Meditation,meditation,2,2025-11-05,False,0
user_0454,7-Day Streak,exercise,5,2025-12-01,False,0
user_0454,7-Day Streak,exercise,5,2025-11-16,False,0
user_0454,7-Day Streak,exercise,5,2025-11-15,False,0
user_0454,10K Steps Challenge,exercise,3,2025-12-01,True,150
user_0454,10K Steps Challenge,exercise,3,2025-11-27,True,150
user_0454,7-Day Streak,exercise,5,2025-12-04,False,0
user_0455,7-Day Streak,exercise,5,2025-12-01,False,0
user_0455,7-Day Streak,exercise,5,2025-11-20,False,0
user_0455,7-Day Streak,exercise,5,2025-11-26,False,0
user_0455,7-Day Streak,exercise,5,2025-11-27,False,0
user_0455,Morning Meditation,meditation,2,2025-11-28,True,100
user_0455,7-Day Streak,exercise,5,2025-11-13,True,250
user_0455,10K Steps Challenge,exercise,3,2025-11-19,False,0
user_0456,10K Steps Challenge,exercise,3,2025-11-05,False,0
user_0456,Morning Meditation,meditation,2,2025-11-06,True,100
user_0456,7-Day Streak,exercise,5,2025-11-28,False,0
user_0456,Morning Meditation,meditation,2,2025-11-13,True,100
user_0456,Morning Meditation,meditation,2,2025-11-08,False,0
user_0456,7-Day Streak,exercise,5,2025-11-29,False,0
user_0457,7-Day Streak,exercise,5,2025-11-26,True,250
user_0457,Morning Meditation,meditation,2,2025-11-13,False,0
user_0457,7-Day Streak,exercise,5,2025-11-08,False,0
user_0457,10K Steps Challenge,exercise,3,2025-11-10,False,0
user_0457,Morning Meditation,meditation,2,2025-11-30,True,100
user_0457,Morning Meditation,meditation,2,2025-11-16,False,0
user_0457,7-Day Streak,exercise,5,2025-12-04,False,0
user_0457,Morning Meditation,meditation,2,2025-11-30,False,0
user_0458,10K Steps Challenge,exercise,3,2025-11-28,True,150
user_0458,7-Day Streak,exercise,5,2025-11-09,False,0
user_0458,10K Steps Challenge,exercise,3,2025-12-02,True,150
user_0458,10K Steps Challenge,exercise,3,2025-12-03,False,0
user_0458,10K Steps Challenge,exercise,3,2025-11-28,False,0
user_0458,7-Day Streak,exercise,5,2025-11-06,False,0
user_0458,7-Day Streak,exercise,5,2025-11-29,False,0
user_0459,10K Steps Challenge,exercise,3,2025-11-29,False,0
user_0459,10K Steps Challenge,exercise,3,2025-12-01,False,0
user_0459,10K Steps Challenge,exercise,3,2025-11-25,False,0
user_0459,10K Steps Challenge,exercise,3,2025-11-25,False,0
user_0459,Morning Meditation,meditation,2,2025-11-22,False,0
user_0459,10K Steps Challenge,exercise,3,2025-11-17,False,0
user_0459,7-Day Streak,exercise,5,2025-11-23,False,0
user_0460,Morning Meditation,meditation,2,2025-11-28,False,0
user_0460,10K Steps Challenge,exercise,3,2025-11-05,False,0
user_0460,7-Day Streak,exercise,5,2025-11-26,False,0
user_0460,Morning Meditation,meditation,2,2025-11-12,False,0
user_0460,Morning Meditation,meditation,2,2025-11-25,False,0
user_0460,7-Day Streak,exercise,5,2025-11-24,False,0
user_0461,Morning Meditation,meditation,2,2025-11-25,True,100
user_0461,Morning Meditation,meditation,2,2025-11-05,True,100
user_0461,Morning Meditation,meditation,2,2025-11-18,False,0
user_0461,10K Steps Challenge,exercise,3,2025-11-08,True,150
user_0461,Morning Meditation,meditation,2,2025-12-03,False,0
user_0461,7-Day Streak,exercise,5,2025-11-15,False,0
user_0462,Morning Meditation,meditation,2,2025-12-03,True,100
user_0462,Morning Meditation,meditation,2,2025-12-04,True,100
user_0462,10K Steps Challenge,exercise,3,2025-11-23,True,150
user_0462,Morning Meditation,meditation,2,2025-11-10,False,0
user_0462,10K Steps Challenge,exercise,3,2025-12-03,True,150
user_0462,Morning Meditation,meditation,2,2025-11-08,False,0
user_0462,Morning Meditation,meditation,2,2025-12-02,False,0
user_0463,7-Day Streak,exercise,5,2025-11-24,False,0
user_0463,Morning Meditation,meditation,2,2025-11-11,True,100
user_0463,10K Steps Challenge,exercise,3,2025-12-01,True,150
user_0463,7-Day Streak,exercise,5,2025-11-26,False,0
user_0463,7-Day Streak,exercise,5,2025-11-12,False,0
user_0463,7-Day Streak,exercise,5,2025-11-09,False,0
user_0463,10K Steps Challenge,exercise,3,2025-12-03,False,0
user_0463,7-Day Streak,exercise,5,2025-11-07,False,0
user_0464,10K Steps Challenge,exercise,3,2025-11-17,False,0
user_0464,Morning Meditation,meditation,2,2025-11-18,False,0
user_0464,Morning Meditation,meditation,2,2025-11-14,False,0
user_0464,7-Day Streak,exercise,5,2025-11-15,True,250
user_0464,10K Steps Challenge,exercise,3,2025-11-13,False,0
user_0464,7-Day Streak,exercise,5,2025-11-10,False,0
user_0464,Morning Meditation,meditation,2,2025-11-08,False,0
user_0465,7-Day Streak,exercise,5,2025-11-09,False,0
user_0465,10K Steps Challenge,exercise,3,2025-11-27,False,0
user_0465,7-Day Streak,exercise,5,2025-11-26,False,0
user_0465,Morning Meditation,meditation,2,2025-11-18,False,0
user_0465,Morning Meditation,meditation,2,2025-11-26,True,100
user_0465,Morning Meditation,meditation,2,2025-11-11,False,0
user_0465,Morning Meditation,meditation,2,2025-11-14,True,100
user_0466,7-Day Streak,exercise,5,2025-11-17,True,250
user_0466,Morning Meditation,meditation,2,2025-12-04,True,100
user_0466,10K Steps Challenge,exercise,3,2025-12-03,False,0
user_0466,7-Day Streak,exercise,5,2025-12-04,False,0
user_0466,7-Day Streak,exercise,5,2025-11-10,False,0
user_0466,Morning Meditation,meditation,2,2025-11-07,True,100
user_0466,10K Steps Challenge,exercise,3,2025-11-07,False,0
user_0467,Morning Meditation,meditation,2,2025-11-20,True,100
user_0467,Morning Meditation,meditation,2,2025-11-27,False,0
user_0467,Morning Meditation,meditation,2,2025-11-20,False,0
user_0467,10K Steps Challenge,exercise,3,2025-11-30,True,150
user_0467,Morning Meditation,meditation,2,2025-11-19,False,0
user_0467,Morning Meditation,meditation,2,2025-11-09,False,0
user_0468,Morning Meditation,meditation,2,2025-11-30,False,0
user_0468,7-Day Streak,exercise,5,2025-12-03,False,0
user_0468,7-Day Streak,exercise,5,2025-11-20,False,0
user_0468,Morning Meditation,meditation,2,2025-11-16,True,100
user_0468,7-Day Streak,exercise,5,2025-11-11,False,0
user_0468,10K Steps Challenge,exercise,3,2025-11-17,False,0
user_0468,7-Day Streak,exercise,5,2025-11-13,False,0
user_0469,Morning Meditation,meditation,2,2025-12-04,False,0
user_0469,10K Steps Challenge,exercise,3,2025-11-09,False,0
user_0469,Morning Meditation,meditation,2,2025-12-03,False,0
user_0469,Morning Meditation,meditation,2,2025-11-16,True,100
user_0469,10K Steps Challenge,exercise,3,2025-11-24,False,0
user_0469,10K Steps Challenge,exercise,3,2025-12-02,True,150
user_0469,Morning Meditation,meditation,2,2025-11-12,True,100
user_0470,10K Steps Challenge,exercise,3,2025-11-25,False,0
user_0470,10K Steps Challenge,exercise,3,2025-11-20,False,0
user_0470,Morning Meditation,meditation,2,2025-11-22,False,0
user_0470,Morning Meditation,meditation,2,2025-11-12,True,100
user_0470,10K Steps Challenge,exercise,3,2025-11-10,False,0
user_0470,10K Steps Challenge,exercise,3,2025-11-22,True,150
user_0470,Morning Meditation,meditation,2,2025-11-07,True,100
user_0471,10K Steps Challenge,exercise,3,2025-12-02,False,0
user_0471,7-Day Streak,exercise,5,2025-11-21,False,0
user_0471,10K Steps Challenge,exercise,3,2025-12-03,False,0
user_0471,7-Day Streak,exercise,5,2025-11-06,False,0
user_0471,7-Day Streak,exercise,5,2025-11-15,False,0
user_0471,10K Steps Challenge,exercise,3,2025-11-16,True,150
user_0471,10K Steps Challenge,exercise,3,2025-12-01,True,150
user_0472,10K Steps Challenge,exercise,3,2025-11-28,True,150
user_0472,Morning Meditation,meditation,2,2025-11-28,False,0
user_0472,7-Day Streak,exercise,5,2025-11-14,False,0
user_0472,Morning Meditation,meditation,2,2025-11-30,True,100
user_0472,10K Steps Challenge,exercise,3,2025-11-23,True,150
user_0472,7-Day Streak,exercise,5,2025-12-02,False,0
user_0472,Morning Meditation,meditation,2,2025-11-10,False,0
user_0473,Morning Meditation,meditation,2,2025-11-10,False,0
user_0473,7-Day Streak,exercise,5,2025-11-28,False,0
user_0473,Morning Meditation,meditation,2,2025-11-20,False,0
user_0473,7-Day Streak,exercise,5,2025-11-14,False,0
user_0473,7-Day Streak,exercise,5,2025-11-08,False,0
user_0473,Morning Meditation,meditation,2,2025-11-17,False,0
user_0473,10K Steps Challenge,exercise,3,2025-11-27,False,0
user_0473,7-Day Streak,exercise,5,2025-11-13,False,0
user_0474,7-Day Streak,exercise,5,2025-11-18,False,0
user_0474,10K Steps Challenge,exercise,3,2025-11-10,False,0
user_0474,7-Day Streak,exercise,5,2025-11-29,False,0
user_0474,7-Day Streak,exercise,5,2025-11-28,False,0
user_0474,10K Steps Challenge,exercise,3,2025-11-24,True,150
user_0474,7-Day Streak,exercise,5,2025-11-29,False,0
user_0474,Morning Meditation,meditation,2,2025-11-25,True,100
user_0475,10K Steps Challenge,exercise,3,2025-11-29,True,150
user_0475,10K Steps Challenge,exercise,3,2025-12-01,False,0
user_0475,10K Steps Challenge,exercise,3,2025-11-17,True,150
user_0475,7-Day Streak,exercise,5,2025-11-18,False,0
user_0475,7-Day Streak,exercise,5,2025-11-16,False,0
user_0475,10K Steps Challenge,exercise,3,2025-11-25,True,150
user_0475,Morning Meditation,meditation,2,2025-11-13,True,100
user_0476,Morning Meditation,meditation,2,2025-11-25,False,0
user_0476,10K Steps Challenge,exercise,3,2025-12-02,True,150
user_0476,10K Steps Challenge,exercise,3,2025-11-12,False,0
user_0476,Morning Meditation,meditation,2,2025-11-06,False,0
user_0476,Morning Meditation,meditation,2,2025-11-05,True,100
user_0476,7-Day Streak,exercise,5,2025-11-12,False,0
user_0477,10K Steps Challenge,exercise,3,2025-11-29,False,0
user_0477,10K Steps Challenge,exercise,3,2025-11-20,True,150
user_0477,7-Day Streak,exercise,5,2025-11-14,False,0
user_0477,10K Steps Challenge,exercise,3,2025-11-24,False,0
user_0477,7-Day Streak,exercise,5,2025-11-08,False,0
user_0477,7-Day Streak,exercise,5,2025-11-12,False,0
user_0477,7-Day Streak,exercise,5,2025-11-26,False,0
user_0478,7-Day Streak,exercise,5,2025-11-11,False,0
user_0478,7-Day Streak,exercise,5,2025-12-02,False,0
user_0478,Morning Meditation,meditation,2,2025-11-20,False,0
user_0478,10K Steps Challenge,exercise,3,2025-11-10,True,150
user_0478,10K Steps Challenge,exercise,3,2025-11-27,False,0
user_0478,Morning Meditation,meditation,2,2025-12-03,True,100
user_0478,Morning Meditation,meditation,2,2025-11-23,True,100
user_0478,10K Steps Challenge,exercise,3,2025-11-28,True,150
user_0479,Morning Meditation,meditation,2,2025-11-23,False,0
user_0479,Morning Meditation,meditation,2,2025-11-09,False,0
user_0479,7-Day Streak,exercise,5,2025-11-23,False,0
user_0479,Morning Meditation,meditation,2,2025-12-04,False,0
user_0479,7-Day Streak,exercise,5,2025-12-01,False,0
user_0479,Morning Meditation,meditation,2,2025-11-24,True,100
user_0479,Morning Meditation,meditation,2,2025-11-19,True,100
user_0479,7-Day Streak,exercise,5,2025-12-01,False,0
user_0480,7-Day Streak,exercise,5,2025-12-01,False,0
user_0480,7-Day Streak,exercise,5,2025-11-27,False,0
user_0480,10K Steps Challenge,exercise,3,2025-11-28,True,150
user_0480,Morning Meditation,meditation,2,2025-11-21,True,100
user_0480,10K Steps Challenge,exercise,3,2025-11-14,True,150
user_0480,7-Day Streak,exercise,5,2025-11-29,False,0
user_0480,Morning Meditation,meditation,2,2025-11-13,False,0
user_0480,10K Steps Challenge,exercise,3,2025-11-22,False,0
user_0481,10K Steps Challenge,exercise,3,2025-12-01,False,0
user_0481,Morning Meditation,meditation,2,2025-11-20,True,100
user_0481,Morning Meditation,meditation,2,2025-11-25,True,100
user_0481,10K Steps Challenge,exercise,3,2025-11-18,True,150
user_0481,7-Day Streak,exercise,5,2025-12-03,False,0
user_0481,Morning Meditation,meditation,2,2025-11-12,False,0
user_0481,10K Steps Challenge,exercise,3,2025-11-05,False,0
user_0481,Morning Meditation,meditation,2,2025-11-23,False,0
user_0482,10K Steps Challenge,exercise,3,2025-11-09,True,150
user_0482,10K Steps Challenge,exercise,3,2025-11-08,False,0
user_0482,10K Steps Challenge,exercise,3,2025-11-24,False,0
user_0482,7-Day Streak,exercise,5,2025-12-01,False,0
user_0482,10K Steps Challenge,exercise,3,2025-11-16,True,150
user_0482,10K Steps Challenge,exercise,3,2025-11-09,False,0
user_0483,10K Steps Challenge,exercise,3,2025-11-12,False,0
user_0483,10K Steps Challenge,exercise,3,2025-11-15,False,0
user_0483,10K Steps Challenge,exercise,3,2025-11-14,False,0
user_0483,Morning Meditation,meditation,2,2025-11-05,False,0
user_0483,10K Steps Challenge,exercise,3,2025-11-07,True,150
user_0484,10K Steps Challenge,exercise,3,2025-11-10,False,0
user_0484,Morning Meditation,meditation,2,2025-12-03,True,100
user_0484,7-Day Streak,exercise,5,2025-11-08,False,0
user_0484,10K Steps Challenge,exercise,3,2025-11-17,False,0
user_0484,7-Day Streak,exercise,5,2025-12-03,False,0
user_0484,Morning Meditation,meditation,2,2025-11-23,False,0
user_0484,7-Day Streak,exercise,5,2025-11-08,False,0
user_0485,10K Steps Challenge,exercise,3,2025-11-08,False,0
user_0485,10K Steps Challenge,exercise,3,2025-11-07,False,0
user_0485,10K Steps Challenge,exercise,3,2025-11-11,True,150
user_0485,10K Steps Challenge,exercise,3,2025-11-23,False,0
user_0485,10K Steps Challenge,exercise,3,2025-11-06,False,0
user_0485,7-Day Streak,exercise,5,2025-11-22,False,0
user_0485,7-Day Streak,exercise,5,2025-11-09,False,0
user_0486,10K Steps Challenge,exercise,3,2025-11-25,False,0
user_0486,Morning Meditation,meditation,2,2025-12-04,False,0
user_0486,Morning Meditation,meditation,2,2025-11-13,True,100
user_0486,7-Day Streak,exercise,5,2025-11-30,False,0
user_0486,Morning Meditation,meditation,2,2025-11-15,False,0
user_0486,Morning Meditation,meditation,2,2025-11-14,False,0
user_0487,7-Day Streak,exercise,5,2025-11-22,False,0
user_0487,10K Steps Challenge,exercise,3,2025-11-22,False,0
user_0487,10K Steps Challenge,exercise,3,2025-11-22,True,150
user_0487,7-Day Streak,exercise,5,2025-11-12,False,0
user_0487,Morning Meditation,meditation,2,2025-11-17,True,100
user_0487,Morning Meditation,meditation,2,2025-11-06,True,100
user_0488,10K Steps Challenge,exercise,3,2025-11-05,False,0
user_0488,7-Day Streak,exercise,5,2025-11-10,False,0
user_0488,Morning Meditation,meditation,2,2025-11-07,True,100
user_0488,Morning Meditation,meditation,2,2025-11-14,True,100
user_0488,7-Day Streak,exercise,5,2025-11-20,False,0
user_0488,7-Day Streak,exercise,5,2025-11-24,False,0
user_0488,10K Steps Challenge,exercise,3,2025-11-25,True,150
user_0489,Morning Meditation,meditation,2,2025-11-10,True,100
user_0489,Morning Meditation,meditation,2,2025-11-18,False,0
user_0489,7-Day Streak,exercise,5,2025-11-17,False,0
user_0489,7-Day Streak,exercise,5,2025-11-27,False,0
user_0489,10K Steps Challenge,exercise,3,2025-11-10,False,0
user_0489,7-Day Streak,exercise,5,2025-11-28,False,0
user_0489,Morning Meditation,meditation,2,2025-11-17,True,100
user_0489,7-Day Streak,exercise,5,2025-12-02,False,0
user_0490,10K Steps Challenge,exercise,3,2025-11-20,True,150
user_0490,Morning Meditation,meditation,2,2025-11-05,False,0
user_0490,7-Day Streak,exercise,5,2025-11-22,False,0
user_0490,10K Steps Challenge,exercise,3,2025-11-09,False,0
user_0490,7-Day Streak,exercise,5,2025-11-29,False,0
user_0490,10K Steps Challenge,exercise,3,2025-11-13,False,0
user_0490,Morning Meditation,meditation,2,2025-11-12,True,100
user_0491,7-Day Streak,exercise,5,2025-11-11,False,0
user_0491,7-Day Streak,exercise,5,2025-11-06,False,0
user_0491,7-Day Streak,exercise,5,2025-11-20,True,250
user_0491,Morning Meditation,meditation,2,2025-11-22,False,0
user_0491,10K Steps Challenge,exercise,3,2025-11-18,False,0
user_0491,10K Steps Challenge,exercise,3,2025-11-15,False,0
user_0491,10K Steps Challenge,exercise,3,2025-11-18,True,150
user_0492,Morning Meditation,meditation,2,2025-12-02,False,0
user_0492,7-Day Streak,exercise,5,2025-11-12,False,0
user_0492,Morning Meditation,meditation,2,2025-12-02,False,0
user_0492,10K Steps Challenge,exercise,3,2025-11-07,False,0
user_0492,10K Steps Challenge,exercise,3,2025-11-14,True,150
user_0492,10K Steps Challenge,exercise,3,2025-11-12,False,0
user_0492,Morning Meditation,meditation,2,2025-11-17,True,100
user_0493,7-Day Streak,exercise,5,2025-11-08,False,0
user_0493,Morning Meditation,meditation,2,2025-11-11,False,0
user_0493,10K Steps Challenge,exercise,3,2025-11-13,True,150
user_0493,10K Steps Challenge,exercise,3,2025-12-04,True,150
user_0493,7-Day Streak,exercise,5,2025-11-17,False,0
user_0494,7-Day Streak,exercise,5,2025-11-18,False,0
user_0494,Morning Meditation,meditation,2,2025-11-29,False,0
user_0494,10K Steps Challenge,exercise,3,2025-11-14,False,0
user_0494,Morning Meditation,meditation,2,2025-11-09,True,100
user_0494,10K Steps Challenge,exercise,3,2025-11-25,False,0
user_0494,7-Day Streak,exercise,5,2025-12-03,False,0
user_0495,10K Steps Challenge,exercise,3,2025-11-21,False,0
user_0495,10K Steps Challenge,exercise,3,2025-11-18,False,0
user_0495,10K Steps Challenge,exercise,3,2025-11-12,True,150
user_0495,7-Day Streak,exercise,5,2025-11-16,False,0
user_0495,10K Steps Challenge,exercise,3,2025-11-20,False,0
user_0495,10K Steps Challenge,exercise,3,2025-11-27,False,0
user_0495,10K Steps Challenge,exercise,3,2025-11-23,False,0
user_0495,Morning Meditation,meditation,2,2025-11-19,False,0
user_0496,Morning Meditation,meditation,2,2025-11-19,False,0
user_0496,Morning Meditation,meditation,2,2025-11-26,False,0
user_0496,7-Day Streak,exercise,5,2025-11-18,False,0
user_0496,Morning Meditation,meditation,2,2025-11-08,True,100
user_0496,10K Steps Challenge,exercise,3,2025-12-02,False,0
user_0496,7-Day Streak,exercise,5,2025-11-20,False,0
user_0496,10K Steps Challenge,exercise,3,2025-11-08,False,0
user_0497,10K Steps Challenge,exercise,3,2025-11-19,False,0
user_0497,Morning Meditation,meditation,2,2025-11-10,False,0
user_0497,7-Day Streak,exercise,5,2025-11-15,False,0
user_0497,Morning Meditation,meditation,2,2025-11-18,False,0
user_0497,10K Steps Challenge,exercise,3,2025-11-25,False,0
user_0497,10K Steps Challenge,exercise,3,2025-11-11,False,0
user_0497,7-Day Streak,exercise,5,2025-11-15,False,0
user_0498,Morning Meditation,meditation,2,2025-11-08,False,0
user_0498,Morning Meditation,meditation,2,2025-12-03,False,0
user_0498,Morning Meditation,meditation,2,2025-11-17,True,100
user_0498,Morning Meditation,meditation,2,2025-11-15,False,0
user_0498,10K Steps Challenge,exercise,3,2025-11-16,False,0
user_0498,7-Day Streak,exercise,5,2025-11-20,False,0
user_0498,7-Day Streak,exercise,5,2025-11-25,False,0
user_0498,10K Steps Challenge,exercise,3,2025-11-23,False,0
user_0499,Morning Meditation,meditation,2,2025-11-14,False,0
user_0499,Morning Meditation,meditation,2,2025-11-19,False,0
user_0499,Morning Meditation,meditation,2,2025-11-16,True,100
user_0499,Morning Meditation,meditation,2,2025-11-29,False,0
user_0499,7-Day Streak,exercise,5,2025-11-30,False,0
user_0499,Morning Meditation,meditation,2,2025-11-09,False,0
user_0499,Morning Meditation,meditation,2,2025-11-24,True,100
user_0500,10K Steps Challenge,exercise,3,2025-11-05,True,150
user_0500,Morning Meditation,meditation,2,2025-11-18,False,0
user_0500,10K Steps Challenge,exercise,3,2025-11-28,True,150
user_0500,10K Steps Challenge,exercise,3,2025-11-15,False,0
user_0500,Morning Meditation,meditation,2,2025-12-01,True,100
user_0500,7-Day Streak,exercise,5,2025-11-08,False,0
user_0500,10K Steps Challenge,exercise,3,2025-11-14,True,150
user_0500,Morning Meditation,meditation,2,2025-11-27,False,0
user_0500,10K Steps Challenge,exercise,3,2025-11-18,True,150
user_0501,7-Day Streak,exercise,5,2025-11-10,False,0
user_0501,Morning Meditation,meditation,2,2025-11-28,True,100
user_0501,10K Steps Challenge,exercise,3,2025-11-17,False,0
user_0501,10K Steps Challenge,exercise,3,2025-12-01,False,0
user_0501,7-Day Streak,exercise,5,2025-11-25,True,250
user_0501,10K Steps Challenge,exercise,3,2025-12-02,False,0
user_0501,7-Day Streak,exercise,5,2025-11-21,False,0
user_0501,7-Day Streak,exercise,5,2025-11-24,False,0
user_0502,7-Day Streak,exercise,5,2025-11-13,False,0
user_0502,Morning Meditation,meditation,2,2025-11-06,True,100
user_0502,Morning Meditation,meditation,2,2025-11-07,False,0
user_0502,7-Day Streak,exercise,5,2025-11-07,False,0
user_0502,7-Day Streak,exercise,5,2025-11-20,True,250
user_0502,7-Day Streak,exercise,5,2025-11-22,False,0
user_0502,10K Steps Challenge,exercise,3,2025-11-27,False,0
user_0502,7-Day Streak,exercise,5,2025-11-06,False,0
user_0503,7-Day Streak,exercise,5,2025-11-05,False,0
user_0503,Morning Meditation,meditation,2,2025-11-13,True,100
user_0503,7-Day Streak,exercise,5,2025-11-06,False,0
user_0503,10K Steps Challenge,exercise,3,2025-11-25,False,0
user_0503,Morning Meditation,meditation,2,2025-11-17,False,0
user_0503,Morning Meditation,meditation,2,2025-12-04,False,0
user_0503,7-Day Streak,exercise,5,2025-12-03,False,0
user_0503,10K Steps Challenge,exercise,3,2025-11-19,True,150
user_0504,7-Day Streak,exercise,5,2025-11-18,False,0
user_0504,Morning Meditation,meditation,2,2025-11-22,True,100
user_0504,10K Steps Challenge,exercise,3,2025-11-18,False,0
user_0504,Morning Meditation,meditation,2,2025-11-11,True,100
user_0504,Morning Meditation,meditation,2,2025-11-18,True,100
user_0504,Morning Meditation,meditation,2,2025-11-09,False,0
user_0504,10K Steps Challenge,exercise,3,2025-12-04,True,150
user_0504,7-Day Streak,exercise,5,2025-11-22,False,0
user_0505,7-Day Streak,exercise,5,2025-11-27,False,0
user_0505,7-Day Streak,exercise,5,2025-12-02,False,0
user_0505,10K Steps Challenge,exercise,3,2025-11-19,False,0
user_0505,10K Steps Challenge,exercise,3,2025-11-19,False,0
user_0505,10K Steps Challenge,exercise,3,2025-11-13,True,150
user_0505,10K Steps Challenge,exercise,3,2025-11-10,False,0
user_0505,10K Steps Challenge,exercise,3,2025-12-01,True,150
user_0505,7-Day Streak,exercise,5,2025-11-22,False,0
user_0506,7-Day Streak,exercise,5,2025-11-12,True,250
user_0506,10K Steps Challenge,exercise,3,2025-11-18,False,0
user_0506,10K Steps Challenge,exercise,3,2025-11-11,False,0
user_0506,10K Steps Challenge,exercise,3,2025-11-20,False,0
user_0506,Morning Meditation,meditation,2,2025-11-05,True,100
user_0506,7-Day Streak,exercise,5,2025-12-04,False,0
user_0506,Morning Meditation,meditation,2,2025-11-09,False,0
user_0506,Morning Meditation,meditation,2,2025-12-04,False,0
user_0506,Morning Meditation,meditation,2,2025-12-03,True,100
user_0507,7-Day Streak,exercise,5,2025-12-04,True,250
user_0507,10K Steps Challenge,exercise,3,2025-11-14,True,150
user_0507,10K Steps Challenge,exercise,3,2025-12-04,False,0
user_0507,7-Day Streak,exercise,5,2025-12-03,False,0
user_0507,10K Steps Challenge,exercise,3,2025-11-15,True,150
user_0507,10K Steps Challenge,exercise,3,2025-11-08,False,0
user_0507,7-Day Streak,exercise,5,2025-11-06,False,0
user_0507,10K Steps Challenge,exercise,3,2025-11-15,False,0
user_0508,10K Steps Challenge,exercise,3,2025-11-09,False,0
user_0508,Morning Meditation,meditation,2,2025-11-30,True,100
user_0508,Morning Meditation,meditation,2,2025-11-07,False,0
user_0508,Morning Meditation,meditation,2,2025-11-26,True,100
user_0508,Morning Meditation,meditation,2,2025-11-24,True,100
user_0508,10K Steps Challenge,exercise,3,2025-11-26,False,0
user_0508,10K Steps Challenge,exercise,3,2025-11-16,False,0
user_0508,7-Day Streak,exercise,5,2025-11-30,False,0
user_0508,7-Day Streak,exercise,5,2025-11-15,False,0
user_0509,10K Steps Challenge,exercise,3,2025-11-29,True,150
user_0509,10K Steps Challenge,exercise,3,2025-11-15,False,0
user_0509,7-Day Streak,exercise,5,2025-11-09,False,0
user_0509,10K Steps Challenge,exercise,3,2025-11-08,True,150
user_0509,Morning Meditation,meditation,2,2025-11-13,False,0
user_0509,10K Steps Challenge,exercise,3,2025-11-28,False,0
user_0509,10K Steps Challenge,exercise,3,2025-11-05,False,0
user_0510,10K Steps Challenge,exercise,3,2025-11-18,False,0
user_0510,10K Steps Challenge,exercise,3,2025-11-19,False,0
user_0510,10K Steps Challenge,exercise,3,2025-11-24,True,150
user_0510,Morning Meditation,meditation,2,2025-11-19,False,0
